cmname,price
"Rice (regular, milled) - Retail",31
"Rice (regular, milled) - Retail",31
"Rice (regular, milled) - Retail",31
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",33.5
"Rice (regular, milled) - Retail",35
"Rice (regular, milled) - Retail",32.8
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",32
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",34.8
"Rice (regular, milled) - Retail",40.25
"Rice (regular, milled) - Retail",40.29
"Rice (regular, milled) - Retail",39.52
"Rice (regular, milled) - Retail",36.67
"Rice (regular, milled) - Retail",34.73
"Rice (regular, milled) - Retail",34.29
"Rice (regular, milled) - Retail",34.2
"Rice (regular, milled) - Retail",34.1
"Rice (regular, milled) - Retail",34.2
"Rice (regular, milled) - Retail",34.29
"Rice (regular, milled) - Retail",34.66
"Rice (regular, milled) - Retail",34.8
"Rice (regular, milled) - Retail",35.09
"Rice (regular, milled) - Retail",35.17
"Rice (regular, milled) - Retail",34.35
"Rice (regular, milled) - Retail",34.2
"Rice (regular, milled) - Retail",33.46
"Rice (regular, milled) - Retail",35.58
"Rice (regular, milled) - Retail",34.63
"Rice (regular, milled) - Retail",33.91
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",32.38
"Rice (regular, milled) - Retail",32.08
"Rice (regular, milled) - Retail",32.03
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",33.25
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",33
"Rice (regular, milled) - Retail",32.95
"Rice (regular, milled) - Retail",32.85
"Rice (regular, milled) - Retail",32.15
"Rice (regular, milled) - Retail",31.98
"Rice (regular, milled) - Retail",32.95
"Rice (regular, milled) - Retail",32.97
"Rice (regular, milled) - Retail",34.98
"Rice (regular, milled) - Retail",36.25
"Rice (regular, milled) - Retail",37.92
"Rice (regular, milled) - Retail",38.85
"Rice (regular, milled) - Retail",39.28
"Rice (regular, milled) - Retail",41.1
"Rice (regular, milled) - Retail",51
"Rice (regular, milled) - Retail",45.8
"Rice (regular, milled) - Retail",42.94
"Rice (regular, milled) - Retail",39
"Rice (regular, milled) - Retail",40.24
"Rice (regular, milled) - Retail",39.14
"Rice (regular, milled) - Retail",38.9
Sweet potatoes - Retail,19
Sweet potatoes - Retail,17.32
Sweet potatoes - Retail,14.95
Sweet potatoes - Retail,16.02
Sweet potatoes - Retail,15.31
Sweet potatoes - Retail,20.54
Sweet potatoes - Retail,17.85
Sweet potatoes - Retail,18.18
Sweet potatoes - Retail,21.46
Sweet potatoes - Retail,19.86
Sweet potatoes - Retail,19.5
Sweet potatoes - Retail,15.22
Sweet potatoes - Retail,19.23
Sweet potatoes - Retail,19.6
Sweet potatoes - Retail,19.63
Sweet potatoes - Retail,19.69
Sweet potatoes - Retail,18.6
Sweet potatoes - Retail,19.82
Sweet potatoes - Retail,19.77
Sweet potatoes - Retail,17.02
Sweet potatoes - Retail,19.12
Sweet potatoes - Retail,18.58
Sweet potatoes - Retail,19.26
Sweet potatoes - Retail,16.92
Sweet potatoes - Retail,20
Sweet potatoes - Retail,20
Sweet potatoes - Retail,20
Sweet potatoes - Retail,21.92
Sweet potatoes - Retail,20
Sweet potatoes - Retail,24.85
Sweet potatoes - Retail,25
Sweet potatoes - Retail,22.75
Sweet potatoes - Retail,22
Sweet potatoes - Retail,20.62
Sweet potatoes - Retail,20
Sweet potatoes - Retail,21
Sweet potatoes - Retail,22
Sweet potatoes - Retail,22.23
Sweet potatoes - Retail,31.71
Sweet potatoes - Retail,38.15
Sweet potatoes - Retail,32
Sweet potatoes - Retail,31.14
Sweet potatoes - Retail,30
Sweet potatoes - Retail,30
Sweet potatoes - Retail,24
Sweet potatoes - Retail,20
Sweet potatoes - Retail,21.69
Sweet potatoes - Retail,27
Sweet potatoes - Retail,30
Sweet potatoes - Retail,34.08
Sweet potatoes - Retail,37.79
Sweet potatoes - Retail,38
Sweet potatoes - Retail,36.31
Sweet potatoes - Retail,27.69
Sweet potatoes - Retail,27.15
Sweet potatoes - Retail,27.08
Sweet potatoes - Retail,25
Sweet potatoes - Retail,29.38
Sweet potatoes - Retail,31.42
Sweet potatoes - Retail,33.31
Sweet potatoes - Retail,39.08
Sweet potatoes - Retail,44.85
Sweet potatoes - Retail,42.08
Sweet potatoes - Retail,42.65
Sweet potatoes - Retail,31.31
Sweet potatoes - Retail,27.46
Sweet potatoes - Retail,26.23
Sweet potatoes - Retail,25.08
Sweet potatoes - Retail,25.08
Sweet potatoes - Retail,21.67
Sweet potatoes - Retail,22.71
Sweet potatoes - Retail,26.45
Sweet potatoes - Retail,29.29
Sweet potatoes - Retail,30.77
Sweet potatoes - Retail,32.31
Sweet potatoes - Retail,35.31
Sweet potatoes - Retail,31.08
Sweet potatoes - Retail,27.31
Sweet potatoes - Retail,26.85
Sweet potatoes - Retail,27.23
Sweet potatoes - Retail,30.58
Sweet potatoes - Retail,33.25
Sweet potatoes - Retail,32.31
Sweet potatoes - Retail,36.77
Sweet potatoes - Retail,40.38
Sweet potatoes - Retail,43.42
Sweet potatoes - Retail,40.85
Sweet potatoes - Retail,35
Sweet potatoes - Retail,32.54
Sweet potatoes - Retail,33.33
Sweet potatoes - Retail,33.5
Sweet potatoes - Retail,32.57
Sweet potatoes - Retail,34.75
Sweet potatoes - Retail,35.54
Sweet potatoes - Retail,48
Sweet potatoes - Retail,62.71
Eggs - Retail,4.94
Eggs - Retail,5.05
Eggs - Retail,5.03
Eggs - Retail,5.02
Eggs - Retail,5.04
Eggs - Retail,5.02
Eggs - Retail,5.03
Eggs - Retail,4.99
Eggs - Retail,4.97
Eggs - Retail,4.97
Eggs - Retail,4.99
Eggs - Retail,4.98
Eggs - Retail,4.99
Eggs - Retail,5
Eggs - Retail,4.98
Eggs - Retail,4.94
Eggs - Retail,4.99
Eggs - Retail,4.99
Eggs - Retail,4.94
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,4.99
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,4.62
Eggs - Retail,4.99
Eggs - Retail,4.94
Eggs - Retail,4.96
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,5
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,5.95
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,6
Eggs - Retail,5.92
Eggs - Retail,5.8
Eggs - Retail,5.84
Eggs - Retail,5.9
Onions (red) - Retail,127.69
Onions (red) - Retail,81.08
Onions (red) - Retail,53.85
Onions (red) - Retail,58.31
Onions (red) - Retail,83.85
Onions (red) - Retail,85.08
Onions (red) - Retail,90.15
Onions (red) - Retail,93.15
Onions (red) - Retail,94.58
Onions (red) - Retail,89.29
Onions (red) - Retail,92
Onions (red) - Retail,87.69
Onions (red) - Retail,84.46
Onions (red) - Retail,60
Onions (red) - Retail,59.85
Onions (red) - Retail,60.92
Onions (red) - Retail,67.08
Onions (red) - Retail,68.77
Onions (red) - Retail,69
Onions (red) - Retail,72
Onions (red) - Retail,74.15
Onions (red) - Retail,90.46
Onions (red) - Retail,94.15
Onions (red) - Retail,98.31
Onions (red) - Retail,101.85
Onions (red) - Retail,82.5
Onions (red) - Retail,54.29
Onions (red) - Retail,40.77
Onions (red) - Retail,40.31
Onions (red) - Retail,48.46
Onions (red) - Retail,51.54
Onions (red) - Retail,55.85
Onions (red) - Retail,61.23
Onions (red) - Retail,65.38
Onions (red) - Retail,65.08
Onions (red) - Retail,66.29
Onions (red) - Retail,95.69
Onions (red) - Retail,85.85
Onions (red) - Retail,94.31
Onions (red) - Retail,79.69
Onions (red) - Retail,83.85
Onions (red) - Retail,84.77
Onions (red) - Retail,92.71
Onions (red) - Retail,98.5
Onions (red) - Retail,99.14
Onions (red) - Retail,100
Onions (red) - Retail,96.62
Onions (red) - Retail,92.33
Onions (red) - Retail,80.67
Onions (red) - Retail,71.54
Onions (red) - Retail,68.71
Onions (red) - Retail,87.69
Onions (red) - Retail,74
Onions (red) - Retail,74.43
Onions (red) - Retail,74.5
Onions (red) - Retail,76.14
Onions (red) - Retail,77.54
Onions (red) - Retail,76
Onions (red) - Retail,68.77
Onions (red) - Retail,63.54
Onions (red) - Retail,58.15
Onions (red) - Retail,56.62
Onions (red) - Retail,59.71
Onions (red) - Retail,58.77
Onions (red) - Retail,56
Onions (red) - Retail,56.62
Onions (red) - Retail,59.08
Onions (red) - Retail,107.69
Onions (red) - Retail,115
Onions (red) - Retail,88.69
Onions (red) - Retail,77
Onions (red) - Retail,83.54
Onions (red) - Retail,95.85
Onions (red) - Retail,108
Onions (red) - Retail,107.08
Onions (red) - Retail,127.71
Onions (red) - Retail,124.31
Onions (red) - Retail,118.62
Onions (red) - Retail,88
Onions (red) - Retail,78.92
Onions (red) - Retail,85.69
Onions (red) - Retail,84
Onions (red) - Retail,71.14
Onions (red) - Retail,68.18
Onions (red) - Retail,67
Onions (red) - Retail,72.62
Onions (red) - Retail,74.31
Onions (red) - Retail,74.62
Onions (red) - Retail,76.54
Onions (red) - Retail,83.54
Onions (red) - Retail,87.08
Onions (red) - Retail,122.15
Onions (red) - Retail,130.46
Onions (red) - Retail,86
Onions (red) - Retail,79.38
Onions (red) - Retail,82
Onions (red) - Retail,85.77
Onions (red) - Retail,98.5
Onions (red) - Retail,101
Onions (red) - Retail,93
Onions (red) - Retail,74
Onions (red) - Retail,83.67
Onions (red) - Retail,81.33
Onions (red) - Retail,94.62
Onions (red) - Retail,81.58
Onions (red) - Retail,66.85
Onions (red) - Retail,57.08
Onions (red) - Retail,57.08
Onions (white) - Retail,116.55
Onions (white) - Retail,108
Onions (white) - Retail,72.57
Onions (white) - Retail,76.31
Onions (white) - Retail,86.92
Onions (white) - Retail,90.08
Onions (white) - Retail,92.31
Onions (white) - Retail,94.54
Onions (white) - Retail,98
Onions (white) - Retail,96.43
Onions (white) - Retail,91.33
Onions (white) - Retail,86.77
Onions (white) - Retail,83.08
Onions (white) - Retail,74
Onions (white) - Retail,67.54
Onions (white) - Retail,74
Onions (white) - Retail,83.69
Onions (white) - Retail,84.31
Onions (white) - Retail,76.29
Onions (white) - Retail,86.46
Onions (white) - Retail,96.15
Onions (white) - Retail,135.38
Onions (white) - Retail,112
Onions (white) - Retail,99.85
Onions (white) - Retail,92
Onions (white) - Retail,80.67
Onions (white) - Retail,68.14
Onions (white) - Retail,66.15
Onions (white) - Retail,59.54
Onions (white) - Retail,69.38
Onions (white) - Retail,77.69
Onions (white) - Retail,89.38
Onions (white) - Retail,84.15
Onions (white) - Retail,92.62
Onions (white) - Retail,96.62
Onions (white) - Retail,97
Onions (white) - Retail,96.92
Onions (white) - Retail,87.85
Onions (white) - Retail,99.69
Onions (white) - Retail,91.23
Onions (white) - Retail,88.46
Onions (white) - Retail,89.69
Onions (white) - Retail,91.86
Onions (white) - Retail,97.5
Onions (white) - Retail,98.29
Onions (white) - Retail,94
Onions (white) - Retail,92.77
Onions (white) - Retail,85.5
Onions (white) - Retail,83.5
Onions (white) - Retail,80
Onions (white) - Retail,80
Onions (white) - Retail,64
Onions (white) - Retail,119.69
Onions (white) - Retail,126.71
Onions (white) - Retail,113.33
Onions (white) - Retail,96
Onions (white) - Retail,100
Onions (white) - Retail,97
Onions (white) - Retail,84
Onions (white) - Retail,79.69
Onions (white) - Retail,76
Onions (white) - Retail,74.31
Onions (white) - Retail,75.29
Onions (white) - Retail,75.38
Onions (white) - Retail,74.31
Onions (white) - Retail,75.54
Onions (white) - Retail,75.69
Onions (white) - Retail,90.77
Onions (white) - Retail,91.83
Onions (white) - Retail,86.31
Onions (white) - Retail,88.33
Onions (white) - Retail,85.54
Onions (white) - Retail,95.54
Onions (white) - Retail,91.38
Onions (white) - Retail,93.08
Onions (white) - Retail,98.14
Onions (white) - Retail,93.08
Onions (white) - Retail,95.69
Onions (white) - Retail,91.69
Onions (white) - Retail,74.77
Onions (white) - Retail,77.23
Onions (white) - Retail,75.33
Onions (white) - Retail,67.29
Onions (white) - Retail,70.36
Onions (white) - Retail,70.57
Onions (white) - Retail,75.08
Onions (white) - Retail,74.77
Onions (white) - Retail,78.31
Onions (white) - Retail,130.77
Onions (white) - Retail,122.77
Onions (white) - Retail,83.54
Onions (white) - Retail,84.31
Onions (white) - Retail,87.08
Onions (white) - Retail,79.83
Onions (white) - Retail,77.46
Onions (white) - Retail,74.31
Onions (white) - Retail,76.85
Onions (white) - Retail,99.17
Onions (white) - Retail,122
Onions (white) - Retail,80
Onions (white) - Retail,71.08
Onions (white) - Retail,72.83
Onions (white) - Retail,69.83
Onions (white) - Retail,82.76
Onions (white) - Retail,78.83
Onions (white) - Retail,64.77
Onions (white) - Retail,62.46
Onions (white) - Retail,62.46
Tomatoes - Retail,75.62
Tomatoes - Retail,65.69
Tomatoes - Retail,42.46
Tomatoes - Retail,41.38
Tomatoes - Retail,50.55
Tomatoes - Retail,48.71
Tomatoes - Retail,49.08
Tomatoes - Retail,41.15
Tomatoes - Retail,35.38
Tomatoes - Retail,46.86
Tomatoes - Retail,53.27
Tomatoes - Retail,76.92
Tomatoes - Retail,59.54
Tomatoes - Retail,43.33
Tomatoes - Retail,32.23
Tomatoes - Retail,32.15
Tomatoes - Retail,49.31
Tomatoes - Retail,58.83
Tomatoes - Retail,49.71
Tomatoes - Retail,56.31
Tomatoes - Retail,60.31
Tomatoes - Retail,73.08
Tomatoes - Retail,66.77
Tomatoes - Retail,61.23
Tomatoes - Retail,44.15
Tomatoes - Retail,35
Tomatoes - Retail,36.71
Tomatoes - Retail,44
Tomatoes - Retail,57.69
Tomatoes - Retail,66.62
Tomatoes - Retail,50.15
Tomatoes - Retail,66
Tomatoes - Retail,49.08
Tomatoes - Retail,55.54
Tomatoes - Retail,55.69
Tomatoes - Retail,59.29
Tomatoes - Retail,51.85
Tomatoes - Retail,58.46
Tomatoes - Retail,50.15
Tomatoes - Retail,60
Tomatoes - Retail,68.62
Tomatoes - Retail,73.69
Tomatoes - Retail,60
Tomatoes - Retail,59.14
Tomatoes - Retail,51.67
Tomatoes - Retail,67.43
Tomatoes - Retail,72.31
Tomatoes - Retail,61.23
Tomatoes - Retail,56
Tomatoes - Retail,52
Tomatoes - Retail,48.77
Tomatoes - Retail,65.43
Tomatoes - Retail,56.15
Tomatoes - Retail,60.46
Tomatoes - Retail,64.29
Tomatoes - Retail,63
Tomatoes - Retail,61.43
Tomatoes - Retail,60
Tomatoes - Retail,58.5
Tomatoes - Retail,44.15
Tomatoes - Retail,40.62
Tomatoes - Retail,40.31
Tomatoes - Retail,48.15
Tomatoes - Retail,51.29
Tomatoes - Retail,55.54
Tomatoes - Retail,56
Tomatoes - Retail,58.15
Tomatoes - Retail,63.38
Tomatoes - Retail,82.31
Tomatoes - Retail,75
Tomatoes - Retail,58.46
Tomatoes - Retail,51.83
Tomatoes - Retail,51.08
Tomatoes - Retail,54.46
Tomatoes - Retail,65.85
Tomatoes - Retail,66.77
Tomatoes - Retail,62.43
Tomatoes - Retail,50.15
Tomatoes - Retail,66.15
Tomatoes - Retail,52.46
Tomatoes - Retail,60.38
Tomatoes - Retail,60.15
Tomatoes - Retail,63.33
Tomatoes - Retail,42.36
Tomatoes - Retail,35.91
Tomatoes - Retail,46.64
Tomatoes - Retail,66.62
Tomatoes - Retail,67.85
Tomatoes - Retail,59.85
Tomatoes - Retail,64.69
Tomatoes - Retail,66.23
Tomatoes - Retail,77.46
Tomatoes - Retail,75.38
Tomatoes - Retail,65.38
Tomatoes - Retail,57.08
Tomatoes - Retail,50.08
Tomatoes - Retail,53.38
Tomatoes - Retail,54.77
Tomatoes - Retail,97.83
Tomatoes - Retail,70.92
Tomatoes - Retail,49.67
Tomatoes - Retail,57.69
Tomatoes - Retail,68
Tomatoes - Retail,70
Tomatoes - Retail,85
Tomatoes - Retail,65.83
Tomatoes - Retail,46.62
Tomatoes - Retail,43.62
Tomatoes - Retail,81.07
Groundnuts (unshelled) - Retail,93.77
Groundnuts (unshelled) - Retail,95.92
Groundnuts (unshelled) - Retail,95.08
Groundnuts (unshelled) - Retail,96.29
Groundnuts (unshelled) - Retail,97.25
Groundnuts (unshelled) - Retail,96.93
Groundnuts (unshelled) - Retail,97.54
Groundnuts (unshelled) - Retail,101.69
Groundnuts (unshelled) - Retail,106
Groundnuts (unshelled) - Retail,106
Groundnuts (unshelled) - Retail,103
Groundnuts (unshelled) - Retail,97.92
"Meat (beef, chops with bones) - Retail",167.53
"Meat (beef, chops with bones) - Retail",168.63
"Meat (beef, chops with bones) - Retail",170
"Meat (beef, chops with bones) - Retail",168.5
"Meat (beef, chops with bones) - Retail",167.12
"Meat (beef, chops with bones) - Retail",166.5
"Meat (beef, chops with bones) - Retail",165.72
"Meat (beef, chops with bones) - Retail",166.19
"Meat (beef, chops with bones) - Retail",167
"Meat (beef, chops with bones) - Retail",168.33
"Meat (beef, chops with bones) - Retail",168.94
"Meat (beef, chops with bones) - Retail",170.25
"Meat (beef, chops with bones) - Retail",182
"Meat (beef, chops with bones) - Retail",176.75
"Meat (beef, chops with bones) - Retail",178.79
"Meat (beef, chops with bones) - Retail",179.35
"Meat (beef, chops with bones) - Retail",183.11
"Meat (beef, chops with bones) - Retail",183.29
"Meat (beef, chops with bones) - Retail",181.76
"Meat (beef, chops with bones) - Retail",182.44
"Meat (beef, chops with bones) - Retail",181.44
"Meat (beef, chops with bones) - Retail",181.63
"Meat (beef, chops with bones) - Retail",180.5
"Meat (beef, chops with bones) - Retail",181.11
"Meat (beef, chops with bones) - Retail",187.85
"Meat (beef, chops with bones) - Retail",186.62
"Meat (beef, chops with bones) - Retail",192.77
"Meat (beef, chops with bones) - Retail",197.69
"Meat (beef, chops with bones) - Retail",197.54
"Meat (beef, chops with bones) - Retail",197.85
"Meat (beef, chops with bones) - Retail",198.15
"Meat (beef, chops with bones) - Retail",197.43
"Meat (beef, chops with bones) - Retail",196
"Meat (beef, chops with bones) - Retail",196.29
"Meat (beef, chops with bones) - Retail",196.92
"Meat (beef, chops with bones) - Retail",199.08
"Meat (beef, chops with bones) - Retail",200
"Meat (beef, chops with bones) - Retail",199.3
